STATION,DATE,LATITUDE,LONGITUDE,AIR_TEMP,SST_MM
ARGONAUT,1871-04-27T21:00:00,37.32,-73.97,58.1,0
ARGONAUT,1871-04-28T01:00:00,37.42,-74.02,57.2,0
ARGONAUT,1871-04-28T05:00:00,37.52,-74.06,57.2,0
ARGONAUT,1871-04-28T09:00:00,37.62,-74.1,55.4,0
ARGONAUT,1871-04-28T13:00:00,37.73,-74.14,53.6,0
ARGONAUT,1871-04-28T17:00:00,37.83,-74.19,55.4,0
ARGONAUT,1871-04-28T21:00:00,37.93,-74.23,51.8,0
ARGONAUT,1871-04-29T01:00:00,38.03,-74.27,50.9,0
ARGONAUT,1871-04-29T13:00:00,38.33,-74.4,50.9,0
ARGONAUT,1871-04-29T17:00:00,38.43,-74.44,59,0
ARGONAUT,1871-04-29T21:00:00,38.53,-74.49,59,0
ARGONAUT,1871-04-30T01:00:00,38.63,-74.53,57.2,0
ARGONAUT,1871-04-30T13:00:00,38.94,-74.66,53.6,0
ARGONAUT,1871-04-30T17:00:00,39.04,-74.7,59,0
ARGONAUT,1871-04-30T21:00:00,39.14,-74.74,59,0
ARGONAUT,1871-05-01T01:00:00,39.24,-74.79,55.4,0
ARGONAUT,1871-05-01T13:00:00,39.54,-74.91,55.4,0
ARGONAUT,1871-05-01T17:00:00,39.64,-74.96,62.6,0
ARGONAUT,1871-05-01T21:00:00,39.75,-75,60.8,0
ARGONAUT,1871-05-02T01:00:00,39.85,-75.04,57.2,0
ARGONAUT,1871-05-02T13:00:00,40.15,-75.17,57.2,0
ARGONAUT,1871-05-02T17:00:00,40.15,-75.17,66.2,0
ARGONAUT,1871-05-02T21:00:00,40.15,-75.17,66.2,0
ARGONAUT,1871-05-03T01:00:00,40.15,-75.17,60.8,0
ARGONAUT,1871-05-03T13:00:00,40.15,-75.17,55.4,
ARGONAUT,1871-05-03T17:00:00,40.15,-75.17,59,
ARGONAUT,1871-05-03T21:00:00,40.15,-75.17,59,
ARGONAUT,1871-05-04T01:00:00,40.15,-75.17,57.2,
ARGONAUT,1871-05-04T17:00:00,40.15,-75.17,60.8,
ARGONAUT,1871-05-04T21:00:00,40.15,-75.17,60.8,
ARGONAUT,1871-05-05T01:00:00,40.15,-75.17,60.8,
ARGONAUT,1871-05-05T13:00:00,40.15,-75.17,59,
ARGONAUT,1871-05-05T17:00:00,40.15,-75.17,62.6,
ARGONAUT,1871-05-05T21:00:00,40.15,-75.17,62.6,
ARGONAUT,1871-05-06T01:00:00,40.15,-75.17,60.8,
ARGONAUT,1871-05-06T13:00:00,40.15,-75.17,59,
ARGONAUT,1871-05-06T17:00:00,40.15,-75.17,62.6,
ARGONAUT,1871-05-06T21:00:00,40.15,-75.17,62.6,
ARGONAUT,1871-05-07T01:00:00,40.15,-75.17,59,
ARGONAUT,1871-05-07T13:00:00,40.15,-75.17,57.2,
ARGONAUT,1871-05-07T17:00:00,40.15,-75.17,59,
ARGONAUT,1871-05-07T21:00:00,40.15,-75.17,59,
ARGONAUT,1871-05-08T01:00:00,40.15,-75.17,59,
ARGONAUT,1871-05-08T13:00:00,40.15,-75.17,57.2,
ARGONAUT,1871-05-08T17:00:00,40.15,-75.17,62.6,
ARGONAUT,1871-05-08T21:00:00,40.15,-75.17,62.6,
ARGONAUT,1871-05-09T01:00:00,40.15,-75.17,59,
ARGONAUT,1871-05-09T13:00:00,40.15,-75.17,59,
ARGONAUT,1871-05-09T17:00:00,40.15,-75.17,62.6,
ARGONAUT,1871-05-09T21:00:00,40.15,-75.17,62.6,
ARGONAUT,1871-05-10T01:00:00,40.15,-75.17,57.2,
ARGONAUT,1871-05-10T17:00:00,40.15,-75.17,64.4,
ARGONAUT,1871-05-11T17:00:00,40.15,-75.17,66.2,
ARGONAUT,1871-05-12T17:00:00,40.15,-75.17,69.8,
ARGONAUT,1871-05-13T17:00:00,40.15,-75.17,68,
ARGONAUT,1871-05-14T17:00:00,40.15,-75.17,71.6,
ARGONAUT,1871-05-15T17:00:00,40.15,-75.17,71.6,
ARGONAUT,1871-05-16T17:00:00,40.15,-75.17,73.4,
ARGONAUT,1871-05-17T17:00:00,40.15,-75.17,69.8,
ARGONAUT,1871-05-18T17:00:00,40.15,-75.17,73.4,
ARGONAUT,1871-05-19T17:00:00,40.15,-75.17,73.4,
ARGONAUT,1871-05-20T17:00:00,40.15,-75.17,,
ARGONAUT,1871-05-21T17:00:00,40.15,-75.17,,
ARGONAUT,1871-05-22T17:00:00,40.15,-75.17,,
ARGONAUT,1871-05-23T17:00:00,40.15,-75.17,73.4,
ARGONAUT,1871-05-24T17:00:00,40.15,-75.17,,
ARGONAUT,1871-05-25T17:00:00,40.15,-75.17,73.4,
ARGONAUT,1871-05-26T17:00:00,40.15,-75.17,73.4,
ARGONAUT,1871-05-27T17:00:00,40.15,-75.17,,
ARGONAUT,1871-05-28T17:00:00,40.15,-75.17,,
ARGONAUT,1871-05-29T17:00:00,40.15,-75.17,,
ARGONAUT,1871-05-30T17:00:00,40.15,-75.17,,
ARGONAUT,1871-05-31T17:00:00,40.15,-75.17,,
ARGONAUT,1871-06-07T17:00:00,38.78,-74.58,68,0
ARGONAUT,1871-06-07T21:00:00,38.8,-73.85,68,0
ARGONAUT,1871-06-08T01:00:00,38.83,-73.12,64.4,0
ARGONAUT,1871-06-08T05:00:00,38.85,-72.39,64.4,0
ARGONAUT,1871-06-08T09:00:00,38.87,-71.66,64.4,0
ARGONAUT,1871-06-08T13:00:00,38.9,-70.93,64.4,0
ARGONAUT,1871-06-08T17:00:00,38.92,-70.2,71.6,0
ARGONAUT,1871-06-08T21:00:00,38.92,-69.7,66.2,0
ARGONAUT,1871-06-09T01:00:00,38.92,-69.21,62.6,0
ARGONAUT,1871-06-09T05:00:00,38.92,-68.71,62.6,0
ARGONAUT,1871-06-09T09:00:00,38.92,-68.21,62.6,0
ARGONAUT,1871-06-09T13:00:00,38.92,-67.72,69.8,0
ARGONAUT,1871-06-09T16:00:00,38.92,-67.22,71.6,0
ARGONAUT,1871-06-09T20:00:00,38.91,-66.72,71.6,0
ARGONAUT,1871-06-10T00:00:00,38.91,-66.22,68,0
ARGONAUT,1871-06-10T04:00:00,38.9,-65.72,64.4,0
ARGONAUT,1871-06-10T08:00:00,38.89,-65.22,64.4,0
ARGONAUT,1871-06-10T12:00:00,38.89,-64.72,73.4,0
ARGONAUT,1871-06-10T16:00:00,38.88,-64.22,73.4,0
ARGONAUT,1871-06-10T20:00:00,38.7,-63.91,71.6,0
ARGONAUT,1871-06-11T00:00:00,38.51,-63.61,69.8,0
ARGONAUT,1871-06-11T04:00:00,38.33,-63.3,64.4,0
ARGONAUT,1871-06-11T08:00:00,38.14,-62.99,66.2,0
ARGONAUT,1871-06-11T12:00:00,37.96,-62.69,71.6,0
ARGONAUT,1871-06-11T16:00:00,37.77,-62.38,73.4,0
ARGONAUT,1871-06-11T20:00:00,37.91,-61.6,73.4,0
ARGONAUT,1871-06-12T00:00:00,38.05,-60.81,68,0
ARGONAUT,1871-06-12T04:00:00,38.19,-60.03,68,0
ARGONAUT,1871-06-12T08:00:00,38.32,-59.25,64.4,0
ARGONAUT,1871-06-01T17:00:00,40.15,-75.17,73.4,
ARGONAUT,1871-06-02T17:00:00,40.15,-75.17,69.8,
ARGONAUT,1871-06-03T17:00:00,40.15,-75.17,71.6,
ARGONAUT,1871-06-04T17:00:00,40.15,-75.17,71.6,
ARGONAUT,1871-06-05T17:00:00,40.15,-75.17,69.8,
ARGONAUT,1871-06-06T17:00:00,40.15,-75.17,68,
ARGONAUT,1871-06-07T09:00:00,40.15,-75.17,,
ARGONAUT,1875-05-28T13:00:00,39.4,-70.07,53.1,0
ARGONAUT,1875-05-28T17:00:00,39.23,-70.2,60.1,0
ARGONAUT,1875-05-28T21:00:00,39.24,-70.3,59,0
ARGONAUT,1875-05-29T01:00:00,39.26,-70.41,62.1,0
ARGONAUT,1875-05-29T05:00:00,39.27,-70.51,63,0
ARGONAUT,1875-05-29T09:00:00,39.29,-70.61,62.1,0
ARGONAUT,1875-05-29T13:00:00,39.3,-70.72,60.1,0
ARGONAUT,1875-05-29T17:00:00,39.32,-70.82,60.1,0
ARGONAUT,1875-05-29T21:00:00,39.37,-71.17,60.1,0
ARGONAUT,1875-05-30T01:00:00,39.42,-71.51,57.9,0
ARGONAUT,1875-05-30T05:00:00,39.48,-71.86,60.1,0
ARGONAUT,1875-05-30T09:00:00,39.53,-72.21,53.1,0
ARGONAUT,1875-05-30T13:00:00,39.58,-72.55,54,0
ARGONAUT,1875-05-30T17:00:00,39.63,-72.9,55.9,0
ARGONAUT,1875-05-30T21:00:00,39.75,-73.08,57.9,0
ARGONAUT,1875-05-31T01:00:00,39.88,-73.27,59,0
ARGONAUT,1875-05-28T01:00:00,39.9,-69.67,54,0
ARGONAUT,1875-05-28T05:00:00,39.73,-69.8,52,0
ARGONAUT,1875-05-28T09:00:00,39.56,-69.93,52,0
ARGONAUT,1875-05-24T17:00:00,40.2,-70.18,55,0
ARGONAUT,1875-05-31T05:00:00,40,-73.45,60.1,0
ARGONAUT,1875-05-31T09:00:00,40.12,-73.63,59,0
ARGONAUT,1875-05-31T13:00:00,40.25,-73.82,59,0
ARGONAUT,1875-05-31T17:00:00,40.37,-74,63,0
ARGONAUT,1875-05-18T16:00:00,41.1,-60.07,64.9,0
ARGONAUT,1875-05-18T20:00:00,41.1,-60.75,66,0
ARGONAUT,1875-05-19T00:00:00,41.11,-61.42,64.9,0
ARGONAUT,1875-05-19T04:00:00,41.11,-62.1,66,0
ARGONAUT,1875-05-19T08:00:00,41.11,-62.77,66.9,0
ARGONAUT,1875-05-19T12:00:00,41.12,-63.44,66.9,0
ARGONAUT,1875-05-19T16:00:00,41.12,-64.12,69.1,0
ARGONAUT,1875-05-19T20:00:00,41.07,-64.45,70,0
ARGONAUT,1875-05-20T00:00:00,41.03,-64.79,69.1,0
ARGONAUT,1875-05-20T04:00:00,40.98,-65.12,64.9,0
ARGONAUT,1875-05-20T08:00:00,40.94,-65.45,63,0
ARGONAUT,1875-05-20T12:00:00,40.9,-65.79,55.9,0
ARGONAUT,1875-05-20T16:00:00,40.85,-66.12,55.9,0
ARGONAUT,1875-05-20T20:00:00,41.03,-66.4,60.1,0
ARGONAUT,1875-05-21T00:00:00,41.22,-66.67,57.9,0
ARGONAUT,1875-05-21T04:00:00,41.4,-66.95,57.9,0
ARGONAUT,1875-05-21T08:00:00,41.58,-67.23,63,0
ARGONAUT,1875-05-21T12:00:00,41.77,-67.5,57.9,0
ARGONAUT,1875-05-21T17:00:00,41.95,-67.78,52,0
ARGONAUT,1875-05-21T21:00:00,41.86,-67.81,51.1,0
ARGONAUT,1875-05-22T01:00:00,41.76,-67.84,50,0
ARGONAUT,1875-05-22T05:00:00,41.67,-67.88,50,0
ARGONAUT,1875-05-22T09:00:00,41.57,-67.91,43,0
ARGONAUT,1875-05-22T13:00:00,41.48,-67.94,55.9,0
ARGONAUT,1875-05-22T17:00:00,41.38,-67.97,54,0
ARGONAUT,1875-05-22T21:00:00,41.27,-68.04,48,0
ARGONAUT,1875-05-23T01:00:00,41.16,-68.11,48,0
ARGONAUT,1875-05-23T05:00:00,41.05,-68.17,45,0
ARGONAUT,1875-05-23T09:00:00,40.95,-68.24,48,0
ARGONAUT,1875-05-23T13:00:00,40.84,-68.31,50,0
ARGONAUT,1875-05-23T17:00:00,40.73,-68.38,50,0
ARGONAUT,1875-05-23T21:00:00,40.64,-68.68,53.1,0
ARGONAUT,1875-05-24T01:00:00,40.55,-68.98,54,0
ARGONAUT,1875-05-24T05:00:00,40.47,-69.28,51.1,0
ARGONAUT,1875-05-24T09:00:00,40.38,-69.58,51.1,0
ARGONAUT,1875-05-24T13:00:00,40.29,-69.88,51.1,0
ARGONAUT,1875-05-24T21:00:00,40.35,-69.67,54,0
ARGONAUT,1875-05-25T01:00:00,40.5,-69.16,55.9,0
ARGONAUT,1875-05-25T05:00:00,40.65,-68.65,53.1,0
ARGONAUT,1875-05-25T09:00:00,40.8,-68.14,52,0
ARGONAUT,1875-05-25T13:00:00,40.95,-67.63,51.1,0
ARGONAUT,1875-05-25T16:00:00,41.1,-67.12,52,0
ARGONAUT,1875-05-25T20:00:00,41.04,-67.21,52,0
ARGONAUT,1875-05-26T00:00:00,40.97,-67.3,50,0
ARGONAUT,1875-05-26T04:00:00,40.91,-67.39,50,0
ARGONAUT,1875-05-26T08:00:00,40.85,-67.49,52,0
ARGONAUT,1875-05-26T13:00:00,40.78,-67.58,55,0
ARGONAUT,1875-05-26T17:00:00,40.72,-67.67,51.1,0
ARGONAUT,1875-05-26T21:00:00,40.64,-67.96,48.9,0
ARGONAUT,1875-05-27T01:00:00,40.56,-68.25,48,0
ARGONAUT,1875-05-27T05:00:00,40.47,-68.53,44.1,0
ARGONAUT,1875-05-27T09:00:00,40.39,-68.82,48,0
ARGONAUT,1875-05-27T13:00:00,40.31,-69.11,50,0
ARGONAUT,1875-05-27T17:00:00,40.23,-69.4,51.1,0
ARGONAUT,1875-05-27T21:00:00,40.06,-69.53,57.9,0
ARGONAUT,1875-05-18T12:00:00,40.96,-59.5,66,0
ARGONAUT,1875-06-03T17:00:00,39.95,-73.87,57.9,0
ARGONAUT,1875-06-03T21:00:00,39.9,-73.86,57,0
ARGONAUT,1875-06-04T01:00:00,39.86,-73.85,57.9,0
ARGONAUT,1875-06-04T05:00:00,39.81,-73.84,57.9,0
ARGONAUT,1875-06-04T09:00:00,39.76,-73.82,57.9,0
ARGONAUT,1875-06-04T13:00:00,39.72,-73.81,60.1,0
ARGONAUT,1875-06-04T17:00:00,39.67,-73.8,61,0
ARGONAUT,1875-06-04T21:00:00,39.72,-73.95,62.1,0
ARGONAUT,1875-06-05T01:00:00,39.78,-74.1,61,0
ARGONAUT,1875-06-05T05:00:00,39.83,-74.26,62.1,0
ARGONAUT,1875-06-05T09:00:00,39.88,-74.41,62.1,0
ARGONAUT,1875-06-05T13:00:00,39.94,-74.56,62.1,0
ARGONAUT,1875-06-05T17:00:00,39.99,-74.71,63,0
ARGONAUT,1875-06-01T01:00:00,40.6,-74,63,0
ARGONAUT,1875-06-01T05:00:00,40.72,-74,,
ARGONAUT,1875-06-01T13:00:00,40.72,-74,63,0
ARGONAUT,1875-06-02T01:00:00,40.72,-74,64.9,0
ARGONAUT,1875-06-02T13:00:00,40.72,-74,63,0
ARGONAUT,1875-06-03T01:00:00,40.72,-74,55.9,0
ARGONAUT,1875-06-03T05:00:00,40.53,-73.97,55.9,0
ARGONAUT,1875-06-03T09:00:00,40.34,-73.93,55.9,0
ARGONAUT,1875-06-03T13:00:00,40.14,-73.9,57,0
ARGONAUT,1875-06-05T21:00:00,40.04,-74.87,63,0
ARGONAUT,1875-06-06T01:00:00,40.1,-75.02,62.1,0
ARGONAUT,1875-06-06T05:00:00,40.15,-75.17,62.1,0
ARGONAUT,1875-06-06T13:00:00,40.15,-75.17,66.9,0
ARGONAUT,1875-06-07T01:00:00,40.15,-75.17,72,0
ARGONAUT,1875-06-07T13:00:00,40.15,-75.17,70,0
ARGONAUT,1875-06-08T01:00:00,40.15,-75.17,70,0
ARGONAUT,1875-06-08T13:00:00,40.15,-75.17,70,0
ARGONAUT,1875-06-09T01:00:00,40.15,-75.17,70,0
ARGONAUT,1875-06-09T13:00:00,40.15,-75.17,62.1,0
ARGONAUT,1875-06-10T01:00:00,40.15,-75.17,64.9,0
ARGONAUT,1875-06-10T13:00:00,40.15,-75.17,64,0
ARGONAUT,1875-06-11T01:00:00,40.15,-75.17,77,0
ARGONAUT,1875-06-11T13:00:00,40.15,-75.17,75.9,0
ARGONAUT,1875-06-12T01:00:00,40.15,-75.17,75.9,0
ARGONAUT,1875-06-12T13:00:00,40.15,-75.17,70,0
ARGONAUT,1875-06-13T01:00:00,40.15,-75.17,73.9,0
ARGONAUT,1875-06-13T13:00:00,40.15,-75.17,57,0
ARGONAUT,1875-06-14T01:00:00,40.15,-75.17,64,0
ARGONAUT,1875-06-14T13:00:00,40.15,-75.17,72,0
ARGONAUT,1875-06-15T01:00:00,40.15,-75.17,73,0
ARGONAUT,1875-06-15T13:00:00,40.15,-75.17,66.9,0
ARGONAUT,1875-06-16T01:00:00,40.15,-75.17,73,0
ARGONAUT,1875-06-16T13:00:00,40.15,-75.17,73.9,0
ARGONAUT,1875-06-17T01:00:00,40.15,-75.17,72,0
ARGONAUT,1875-06-17T13:00:00,40.15,-75.17,75.9,0
ARGONAUT,1875-06-18T01:00:00,40.15,-75.17,77,0
ARGONAUT,1875-06-18T13:00:00,40.15,-75.17,71.1,0
ARGONAUT,1875-06-19T01:00:00,40.15,-75.17,72,0
ARGONAUT,1875-06-19T13:00:00,40.15,-75.17,66,0
ARGONAUT,1875-06-20T01:00:00,40.15,-75.17,69.1,0
ARGONAUT,1875-06-20T13:00:00,40.15,-75.17,71.1,0
ARGONAUT,1875-06-21T01:00:00,40.15,-75.17,75.9,0
ARGONAUT,1875-06-21T13:00:00,40.15,-75.17,73,0
ARGONAUT,1875-06-22T01:00:00,40.15,-75.17,75.9,0
ARGONAUT,1875-06-22T13:00:00,40.15,-75.17,75.9,0
ARGONAUT,1875-06-23T01:00:00,40.15,-75.17,80.1,0
ARGONAUT,1875-06-23T13:00:00,40.15,-75.17,73.9,0
ARGONAUT,1875-06-24T01:00:00,40.15,-75.17,,0
ARGONAUT,1875-06-24T13:00:00,40.15,-75.17,78.1,0
ARGONAUT,1875-06-25T01:00:00,40.15,-75.17,,0
ARGONAUT,1875-06-25T13:00:00,40.15,-75.17,78.1,0
ARGONAUT,1875-06-26T01:00:00,40.15,-75.17,,0
ARGONAUT,1875-06-26T13:00:00,40.15,-75.17,,0
ARGONAUT,1875-06-27T01:00:00,40.15,-75.17,,0
ARGONAUT,1875-06-27T13:00:00,40.15,-75.17,,0
ARGONAUT,1875-06-28T01:00:00,40.15,-75.17,,0
ARGONAUT,1875-06-28T13:00:00,40.15,-75.17,80.1,0
ARGONAUT,1875-06-29T01:00:00,40.15,-75.17,75,0
ARGONAUT,1875-06-29T13:00:00,40.15,-75.17,75,0
ARGONAUT,1875-06-30T01:00:00,40.15,-75.17,73,0
ARGONAUT,1875-06-30T11:00:00,40.15,-75.17,,
ARGONAUT,1875-07-01T09:00:00,39.42,-74.64,75.9,0
ARGONAUT,1875-07-01T13:00:00,39.29,-74.54,80.1,0
ARGONAUT,1875-07-01T17:00:00,39.16,-74.45,78.1,0
ARGONAUT,1875-07-01T21:00:00,39.03,-74.35,77,0
ARGONAUT,1875-07-02T01:00:00,38.9,-74.26,73.9,0
ARGONAUT,1875-07-02T05:00:00,38.77,-74.16,73.9,0
ARGONAUT,1875-07-02T09:00:00,38.63,-74.06,69.1,0
ARGONAUT,1875-07-02T13:00:00,38.5,-73.97,69.1,0
ARGONAUT,1875-07-02T17:00:00,38.37,-73.87,68,0
ARGONAUT,1875-07-02T21:00:00,38.27,-73.7,71.1,0
ARGONAUT,1875-07-03T01:00:00,38.17,-73.54,68,0
ARGONAUT,1875-07-03T05:00:00,38.07,-73.38,66.9,0
ARGONAUT,1875-07-03T09:00:00,37.97,-73.21,66.9,0
ARGONAUT,1875-07-03T13:00:00,37.87,-73.05,70,0
ARGONAUT,1875-07-03T17:00:00,37.77,-72.88,72,0
ARGONAUT,1875-07-03T21:00:00,37.78,-72.75,71.1,0
ARGONAUT,1875-07-04T01:00:00,37.79,-72.61,72,0
ARGONAUT,1875-07-04T05:00:00,37.8,-72.48,73,0
ARGONAUT,1875-07-04T09:00:00,37.81,-72.35,73,0
ARGONAUT,1875-07-04T13:00:00,37.82,-72.21,75.9,0
ARGONAUT,1875-07-04T17:00:00,37.83,-72.08,78.1,0
ARGONAUT,1875-07-04T21:00:00,37.85,-71.89,78.1,0
ARGONAUT,1875-07-05T01:00:00,37.87,-71.69,75.9,0
ARGONAUT,1875-07-05T05:00:00,37.89,-71.5,73.9,0
ARGONAUT,1875-07-05T09:00:00,37.91,-71.31,73.9,0
ARGONAUT,1875-07-05T13:00:00,37.93,-71.11,75,0
ARGONAUT,1875-07-05T17:00:00,37.95,-70.92,78.1,0
ARGONAUT,1875-07-05T21:00:00,37.98,-70.37,79,0
ARGONAUT,1875-07-06T01:00:00,38.02,-69.82,77,0
ARGONAUT,1875-07-06T05:00:00,38.05,-69.27,75.9,0
ARGONAUT,1875-07-06T09:00:00,38.08,-68.72,79,0
ARGONAUT,1875-07-06T13:00:00,38.12,-68.17,77,0
ARGONAUT,1875-07-06T17:00:00,38.15,-67.62,79,0
ARGONAUT,1875-07-06T20:00:00,38.18,-67,78.1,0
ARGONAUT,1875-07-07T00:00:00,38.21,-66.38,75.9,0
ARGONAUT,1875-07-07T04:00:00,38.23,-65.76,75,0
ARGONAUT,1875-07-07T08:00:00,38.26,-65.14,75.9,0
ARGONAUT,1875-07-07T12:00:00,38.29,-64.52,75.9,0
ARGONAUT,1875-07-07T16:00:00,38.32,-63.9,79,0
ARGONAUT,1875-07-07T20:00:00,38.36,-63.22,77,0
ARGONAUT,1875-07-08T00:00:00,38.4,-62.54,75,0
ARGONAUT,1875-07-08T04:00:00,38.45,-61.86,75.9,0
ARGONAUT,1875-07-08T08:00:00,38.49,-61.18,75,0
ARGONAUT,1875-07-08T12:00:00,38.53,-60.5,73.9,0
ARGONAUT,1875-07-08T16:00:00,38.57,-59.82,78.1,0
ARGONAUT,1875-07-08T20:00:00,38.63,-59.2,78.1,0
ARGONAUT,1875-10-10T17:00:00,39.6,-70.6,55.9,0
ARGONAUT,1875-10-10T21:00:00,39.7,-70.91,57.9,0
ARGONAUT,1875-10-11T01:00:00,39.8,-71.22,59,0
ARGONAUT,1875-10-11T05:00:00,39.91,-71.53,61,0
ARGONAUT,1875-10-09T09:00:00,39.89,-67.72,62.1,0
ARGONAUT,1875-10-09T12:00:00,39.72,-66.89,64.9,0
ARGONAUT,1875-10-09T16:00:00,39.55,-66.05,60.1,0
ARGONAUT,1875-10-09T20:00:00,39.56,-66.81,60.1,0
ARGONAUT,1875-10-10T01:00:00,39.57,-67.57,60.1,0
ARGONAUT,1875-10-10T05:00:00,39.58,-68.33,57.9,0
ARGONAUT,1875-10-10T09:00:00,39.58,-69.08,57,0
ARGONAUT,1875-10-10T13:00:00,39.59,-69.84,55.9,0
ARGONAUT,1875-10-08T09:00:00,40.74,-70.27,70,0
ARGONAUT,1875-10-08T13:00:00,40.66,-70.67,71.1,0
ARGONAUT,1875-10-08T17:00:00,40.58,-71.07,66.9,0
ARGONAUT,1875-10-08T21:00:00,40.41,-70.23,62.1,0
ARGONAUT,1875-10-11T09:00:00,40.01,-71.84,62.1,0
ARGONAUT,1875-10-11T13:00:00,40.11,-72.15,55.9,0
ARGONAUT,1875-10-11T17:00:00,40.21,-72.45,51.1,0
ARGONAUT,1875-10-11T21:00:00,40.31,-72.76,48.9,0
ARGONAUT,1875-10-12T01:00:00,40.41,-73.07,48,0
ARGONAUT,1875-10-12T05:00:00,40.52,-73.38,51.1,0
ARGONAUT,1875-10-12T09:00:00,40.62,-73.69,45,0
ARGONAUT,1875-10-12T13:00:00,40.72,-74,43,0
ARGONAUT,1875-10-13T01:00:00,40.72,-74,44.1,0
ARGONAUT,1875-10-13T13:00:00,40.72,-74,39.9,0
ARGONAUT,1875-10-14T01:00:00,40.72,-74,44.1,0
ARGONAUT,1875-10-14T13:00:00,40.72,-74,44.1,0
ARGONAUT,1875-10-15T01:00:00,40.72,-74,48.9,0
ARGONAUT,1875-10-15T13:00:00,40.72,-74,48,0
ARGONAUT,1875-10-16T01:00:00,40.72,-74,54,0
ARGONAUT,1875-10-16T13:00:00,40.72,-74,55.9,0
ARGONAUT,1875-10-17T01:00:00,40.72,-74,52,0
ARGONAUT,1875-10-17T13:00:00,40.72,-74,44.1,0
ARGONAUT,1875-10-18T01:00:00,40.72,-74,50,0
ARGONAUT,1875-10-18T13:00:00,40.72,-74,54,0
ARGONAUT,1875-10-19T01:00:00,40.72,-74,55.9,0
ARGONAUT,1875-10-19T13:00:00,40.72,-74,50,0
ARGONAUT,1875-10-20T01:00:00,40.72,-74,46,0
ARGONAUT,1875-10-20T13:00:00,40.72,-74,44.1,0
ARGONAUT,1875-10-21T01:00:00,40.72,-74,55,0
ARGONAUT,1875-10-21T13:00:00,40.72,-74,54,0
ARGONAUT,1875-10-22T01:00:00,40.72,-74,52,
ARGONAUT,1875-10-22T13:00:00,40.72,-74,55,
ARGONAUT,1875-10-23T01:00:00,40.72,-74,60.1,
ARGONAUT,1875-10-23T13:00:00,40.72,-74,57,
ARGONAUT,1875-10-24T01:00:00,40.72,-74,64,
ARGONAUT,1875-10-24T13:00:00,40.72,-74,60.1,
ARGONAUT,1875-10-25T01:00:00,40.72,-74,61,
ARGONAUT,1875-10-25T13:00:00,40.72,-74,61,
ARGONAUT,1875-10-26T01:00:00,40.72,-74,63,
ARGONAUT,1875-10-26T13:00:00,40.72,-74,53.1,
ARGONAUT,1875-10-27T01:00:00,40.72,-74,59,
ARGONAUT,1875-10-27T13:00:00,40.72,-74,52,
ARGONAUT,1875-10-28T01:00:00,40.72,-74,55.9,
ARGONAUT,1875-10-28T13:00:00,40.72,-74,44.1,
ARGONAUT,1875-10-29T01:00:00,40.72,-74,52,
ARGONAUT,1875-10-29T13:00:00,40.72,-74,54,
ARGONAUT,1875-10-30T01:00:00,40.72,-74,53.1,
ARGONAUT,1875-10-30T13:00:00,40.72,-74,54,
ARGONAUT,1875-10-31T01:00:00,40.72,-74,53.1,
ARGONAUT,1875-10-31T13:00:00,40.72,-74,42.1,
ARGONAUT,1875-10-04T20:00:00,41.18,-60.05,64.9,0
ARGONAUT,1875-10-05T00:00:00,41.24,-60.52,63,0
ARGONAUT,1875-10-05T04:00:00,41.3,-61,63,0
ARGONAUT,1875-10-05T08:00:00,41.36,-61.48,68,0
ARGONAUT,1875-10-05T12:00:00,41.42,-61.95,72,0
ARGONAUT,1875-10-05T16:00:00,41.48,-62.43,70,0
ARGONAUT,1875-10-05T20:00:00,41.52,-62.8,70,0
ARGONAUT,1875-10-06T00:00:00,41.56,-63.18,66.9,0
ARGONAUT,1875-10-06T04:00:00,41.6,-63.55,68,0
ARGONAUT,1875-10-06T08:00:00,41.65,-63.92,70,0
ARGONAUT,1875-10-06T12:00:00,41.69,-64.3,70,0
ARGONAUT,1875-10-06T16:00:00,41.73,-64.67,69.1,0
ARGONAUT,1875-10-06T20:00:00,41.62,-65.34,64.9,0
ARGONAUT,1875-10-07T00:00:00,41.51,-66.01,63,0
ARGONAUT,1875-10-07T04:00:00,41.4,-66.67,64,0
ARGONAUT,1875-10-07T08:00:00,41.29,-67.34,62.1,0
ARGONAUT,1875-10-07T13:00:00,41.18,-68.01,64.9,0
ARGONAUT,1875-10-07T17:00:00,41.07,-68.68,70,0
ARGONAUT,1875-10-07T21:00:00,40.99,-69.08,68,0
ARGONAUT,1875-10-08T01:00:00,40.91,-69.48,68,0
ARGONAUT,1875-10-08T05:00:00,40.83,-69.88,66.9,0
ARGONAUT,1875-10-09T01:00:00,40.24,-69.4,64.9,0
ARGONAUT,1875-10-09T05:00:00,40.06,-68.56,64,0
ARGONAUT,1875-10-04T08:00:00,41.55,-59.15,57,0
ARGONAUT,1875-10-04T12:00:00,41.33,-59.36,57.9,0
ARGONAUT,1875-10-04T16:00:00,41.12,-59.57,60.1,0
ARGONAUT,1875-11-02T09:00:00,39.94,-72.05,39.9,0
ARGONAUT,1875-11-02T13:00:00,39.74,-71.56,42.1,0
ARGONAUT,1875-11-02T17:00:00,39.55,-71.07,44.1,0
ARGONAUT,1875-11-02T21:00:00,39.53,-70.36,46.9,0
ARGONAUT,1875-11-03T01:00:00,39.51,-69.65,48,0
