STATION,DATE,LATITUDE,LONGITUDE,AIR_TEMP,SEA_SURF_TEMP
45,1869-10-25T14:00:00,19.4,-91.5,80.8,82
45,1869-10-25T18:00:00,19.2,-91.6,81.3,82
45,1869-10-25T22:00:00,19,-91.6,83.1,81.9
45,1869-10-26T02:00:00,19,-91.6,82.9,81.9
45,1869-10-26T06:00:00,18.9,-91.6,82.2,81.9
45,1869-10-26T10:00:00,19,-91.7,81.9,81.9
45,1869-10-26T14:00:00,19,-91.8,81.9,81.9
45,1869-10-26T18:00:00,19.2,-92.1,81.3,81.9
45,1869-10-26T22:00:00,19.5,-92,80.8,81.3
45,1869-10-27T02:00:00,19.8,-91.9,81.3,81.3
45,1869-10-27T06:00:00,20.2,-91.7,81.3,81.9
45,1869-10-27T10:00:00,20.5,-91.5,81.5,81.9
45,1869-10-27T14:00:00,20.8,-91.4,81.5,82
1,1869-10-27T16:00:00,39.5,-67.5,53.1,
45,1869-10-27T18:00:00,21,-91.2,83.1,82
45,1869-10-27T22:00:00,21.2,-91.1,82.6,82
45,1869-10-28T02:00:00,21.4,-91,82.2,82
45,1869-10-28T06:00:00,21.4,-90.9,81.3,82
45,1869-10-28T10:00:00,21.5,-91,80.1,82
45,1869-10-28T14:00:00,21.8,-91.2,80.4,82
1,1869-10-28T16:00:00,39.5,-65.5,53.1,64.9
45,1869-10-28T18:00:00,21.7,-91.2,81.3,82
45,1869-10-28T22:00:00,21.8,-91.2,80.8,81.9
45,1869-10-29T02:00:00,21.9,-91.2,80.4,81.9
45,1869-10-29T06:00:00,21.8,-91,78.3,82
45,1869-10-29T10:00:00,21.7,-90.9,77.7,82.2
45,1869-10-29T14:00:00,21.6,-90.7,78.3,82.6
1,1869-10-29T16:00:00,39.5,-63.5,52,
45,1869-10-29T18:00:00,21.8,-90.7,80.4,82.2
45,1869-10-29T22:00:00,21.8,-90.6,80.1,81.3
45,1869-10-30T02:00:00,22,-90.5,79.5,81.3
45,1869-10-30T06:00:00,21.9,-90.2,79.5,81.5
45,1869-10-30T10:00:00,21.7,-90,79.5,81.9
45,1869-10-30T14:00:00,21.8,-89.9,80.8,83.1
45,1869-10-30T18:00:00,22.1,-89.8,81.3,82.6
45,1869-10-30T22:00:00,21.9,-89.5,80.8,83.7
45,1869-10-31T02:00:00,21.7,-89.3,78.8,83.7
45,1869-10-31T06:00:00,21.9,-89.4,78.6,83.1
45,1869-10-31T10:00:00,22,-89.4,78.3,83.1
45,1869-10-31T14:00:00,22.2,-89.5,77.7,82.9
45,1869-10-31T18:00:00,22.3,-89.6,77.7,82.9
45,1869-10-31T22:00:00,22.2,-89.4,76.5,82.2
45,1869-11-01T02:00:00,22.2,-89.1,76.5,82.2
45,1869-11-01T06:00:00,22.2,-88.8,75.9,82.4
45,1869-11-01T10:00:00,22.1,-88.6,75.4,82
45,1869-11-01T14:00:00,22.1,-88.4,75.4,82
45,1869-11-01T18:00:00,22.2,-88.5,74.3,81.9
45,1869-11-01T22:00:00,22.1,-88.4,73,83.1
45,1869-11-02T02:00:00,22.1,-88.4,72.3,82
45,1869-11-02T06:00:00,22,-88.3,72.3,81.9
45,1869-11-02T10:00:00,22.2,-88.4,72.3,81.9
45,1869-11-02T14:00:00,22.4,-88.6,72.9,81.9
45,1869-11-02T18:00:00,22.5,-88.7,74.1,81.9
45,1869-11-02T22:00:00,22.3,-88.4,74.1,81.5
45,1869-11-03T02:00:00,22.1,-88.1,73.6,81.5
45,1869-11-03T06:00:00,22.4,-88.3,73.2,81.5
45,1869-11-03T10:00:00,22.6,-88.4,73.2,81.5
45,1869-11-03T14:00:00,22.8,-88.6,73.2,81.3
45,1869-11-03T18:00:00,22.6,-88.3,73.6,81.3
45,1869-11-03T22:00:00,22.2,-88,73.6,80.8
45,1869-11-04T02:00:00,22,-87.8,74.1,80.8
45,1869-11-04T06:00:00,22.2,-87.9,74.1,80.4
45,1869-11-04T10:00:00,22.4,-88,74.1,80.4
45,1869-11-04T14:00:00,22.7,-88.1,74.7,80.2
45,1869-11-04T18:00:00,22.4,-87.9,75.4,80.1
45,1869-11-04T22:00:00,22.2,-87.7,75.9,79.7
45,1869-11-05T02:00:00,22.7,-87.9,75.7,80.8
45,1869-11-05T06:00:00,22.6,-87.7,76.1,79.7
45,1869-11-05T10:00:00,22.4,-87.6,75.4,79.5
45,1869-11-05T14:00:00,22.2,-87.4,75.9,79
45,1869-11-05T18:00:00,22,-87.2,76.8,79
45,1869-11-05T22:00:00,22,-86.8,76.5,79
45,1869-11-06T02:00:00,21.9,-86.4,75.9,78.6
45,1869-11-06T06:00:00,21.9,-86.1,76.5,78.6
45,1869-11-06T10:00:00,21.7,-85.9,76.8,78.3
45,1869-11-06T14:00:00,22.1,-86.1,77,78.3
45,1869-11-06T18:00:00,22.1,-85.9,77.2,78.6
45,1869-11-06T22:00:00,22.1,-85.6,76.8,78.6
45,1869-11-07T02:00:00,22.2,-85.3,76.8,78.6
45,1869-11-07T06:00:00,22.5,-85.5,76.5,79
45,1869-11-07T10:00:00,22.8,-85.6,75.9,79
45,1869-11-07T14:00:00,22.9,-85.3,74.7,79.5
45,1869-11-07T18:00:00,23.4,-84.9,74.7,79.5
45,1869-11-07T22:00:00,23.6,-84.6,74.7,79.5
55,1869-11-07T22:00:00,19.5,-96.2,81.3,76.1
45,1869-11-08T02:00:00,23.7,-84.2,74.1,79.5
55,1869-11-08T02:00:00,19.8,-96.1,75.6,76.1
45,1869-11-08T06:00:00,23.7,-83.8,73.2,79.5
55,1869-11-08T06:00:00,20,-95.8,75.9,77
45,1869-11-08T10:00:00,23.8,-83.8,72.9,80.8
55,1869-11-08T10:00:00,20.1,-95.5,75.4,75.9
45,1869-11-08T14:00:00,23.7,-83.5,72.9,79.5
55,1869-11-08T14:00:00,20.2,-95.3,78.8,77
45,1869-11-08T18:00:00,23.6,-83.1,73,79.5
55,1869-11-08T18:00:00,20.3,-94.9,80.2,78.4
45,1869-11-08T22:00:00,23.5,-82.6,72.3,79.5
55,1869-11-08T22:00:00,20.5,-94.7,77.7,78.4
45,1869-11-09T01:00:00,23.4,-82.1,68.2,79.5
55,1869-11-09T02:00:00,20.8,-94.5,76.6,77.4
45,1869-11-09T05:00:00,23.7,-82.2,67.8,79.7
55,1869-11-09T06:00:00,20.4,-94.7,76.6,77.2
45,1869-11-09T09:00:00,24,-82.2,67.8,79.7
55,1869-11-09T10:00:00,20.1,-94.9,76.3,77.4
45,1869-11-09T13:00:00,23.8,-81.7,66.9,79.7
55,1869-11-09T14:00:00,20.3,-94.8,80.4,80.4
45,1869-11-09T17:00:00,23.7,-81.3,69.6,79.7
55,1869-11-09T18:00:00,20.5,-94.6,81,80.6
45,1869-11-09T21:00:00,24.1,-81.4,71.1,79.5
55,1869-11-09T22:00:00,20.6,-94.6,78.8,79.2
45,1869-11-10T01:00:00,24,-81.2,71.8,79.5
55,1869-11-10T02:00:00,20.4,-94.7,77,78.1
45,1869-11-10T05:00:00,23.8,-81,71.8,79.7
55,1869-11-10T06:00:00,20.2,-94.9,77,77.2
45,1869-11-10T09:00:00,24.3,-80.7,71.8,79.7
55,1869-11-10T10:00:00,20.3,-95,76.6,76.6
45,1869-11-10T13:00:00,24.1,-80.5,72.1,79.7
55,1869-11-10T14:00:00,20.3,-95.1,77.4,77
45,1869-11-10T17:00:00,24.6,-80.3,73.2,79.7
55,1869-11-10T18:00:00,20.2,-95.1,85.6,82.4
45,1869-11-10T21:00:00,24.9,-80.2,73.6,79.7
55,1869-11-10T22:00:00,20,-94.9,81.3,78.1
45,1869-11-11T01:00:00,25.2,-80.1,73,79.7
55,1869-11-11T02:00:00,20,-94.9,78.8,77.7
45,1869-11-11T05:00:00,25.5,-80.1,72.9,79.7
55,1869-11-11T06:00:00,20,-94.9,77,77
45,1869-11-11T09:00:00,26,-80,73.2,79.7
55,1869-11-11T10:00:00,20,-94.9,75.6,76.6
45,1869-11-11T13:00:00,26.4,-79.9,73.9,79.7
55,1869-11-11T14:00:00,19.8,-94.9,79.7,77
45,1869-11-11T17:00:00,27,-79.8,78.3,79.7
55,1869-11-11T18:00:00,19.7,-95,83.1,80.2
45,1869-11-11T21:00:00,27.2,-79.7,78.3,79.7
55,1869-11-11T22:00:00,19.6,-94.9,79.2,79.2
45,1869-11-12T01:00:00,27.5,-79.4,76.8,79.7
55,1869-11-12T02:00:00,19.6,-94.9,77,76.6
45,1869-11-12T05:00:00,27.9,-79.1,76.8,79.7
55,1869-11-12T06:00:00,19.5,-94.9,76.8,76.6
45,1869-11-12T09:00:00,28.2,-78.7,76.8,79.7
55,1869-11-12T10:00:00,19.6,-94.7,76.6,76.6
45,1869-11-12T13:00:00,28.6,-78.4,76.1,76.8
55,1869-11-12T14:00:00,19.8,-94.6,76.8,76.1
45,1869-11-12T17:00:00,28.8,-77.8,75,75
55,1869-11-12T18:00:00,20,-94.4,79.7,77.9
45,1869-11-12T21:00:00,28.8,-77.3,74.1,74.8
55,1869-11-12T22:00:00,20.1,-94.3,77.9,77.2
45,1869-11-13T01:00:00,28.9,-76.8,70.5,74.8
55,1869-11-13T02:00:00,20.4,-94.2,77.2,77.2
57,1869-11-13T04:00:00,18.8,-59.4,79.5,79.9
45,1869-11-13T05:00:00,28.9,-76.3,69.6,74.7
55,1869-11-13T06:00:00,20.7,-94,77,76.1
57,1869-11-13T08:00:00,18.7,-59.8,79.2,80.2
45,1869-11-13T09:00:00,28.8,-75.9,69.3,74.1
55,1869-11-13T10:00:00,20.5,-94.1,76.6,76.6
57,1869-11-13T12:00:00,18.6,-60.2,82.4,79.9
45,1869-11-13T13:00:00,28.8,-75.5,69.6,74.1
55,1869-11-13T14:00:00,20.4,-94.2,77.7,76.6
57,1869-11-13T16:00:00,18.4,-60.8,84.2,79.2
45,1869-11-13T17:00:00,28.7,-75.2,69.6,74.3
55,1869-11-13T18:00:00,20.1,-94.3,78.6,78.4
57,1869-11-13T20:00:00,18.5,-61.3,84.4,80.4
45,1869-11-13T21:00:00,28.8,-74.9,70,74.1
55,1869-11-13T22:00:00,19.9,-94.2,79.2,79.7
57,1869-11-14T00:00:00,18.6,-61.8,81.5,80.2
45,1869-11-14T01:00:00,28.8,-74.6,70,74.1
55,1869-11-14T02:00:00,19.6,-94,78.1,78.1
57,1869-11-14T04:00:00,18.6,-62.2,77.9,79.7
45,1869-11-14T05:00:00,28.7,-74.4,69.6,74.1
55,1869-11-14T06:00:00,19.4,-93.8,77.7,77.7
57,1869-11-14T08:00:00,18.6,-62.7,79.5,79.5
45,1869-11-14T09:00:00,28.7,-74.4,69.6,74.3
55,1869-11-14T10:00:00,19.2,-93.6,77.4,78.1
57,1869-11-14T12:00:00,18.7,-63.1,80.2,80.2
45,1869-11-14T13:00:00,28.8,-74.4,69.6,74.3
55,1869-11-14T14:00:00,19.5,-93.6,78.1,80.4
57,1869-11-14T16:00:00,18.7,-63.6,86.9,80.4
45,1869-11-14T17:00:00,28.9,-74.4,69.6,74.3
55,1869-11-14T18:00:00,19.4,-93.6,79.7,79.7
57,1869-11-14T20:00:00,18.8,-64.2,89.4,80.2
45,1869-11-14T21:00:00,29,-74.1,71.8,74.3
55,1869-11-14T22:00:00,19.3,-93.5,79.9,79.7
57,1869-11-15T00:00:00,18.8,-64.8,82.2,81.5
45,1869-11-15T01:00:00,29.1,-73.6,72.1,74.1
55,1869-11-15T02:00:00,19.1,-93.3,78.1,77.2
57,1869-11-15T04:00:00,18.8,-65.4,82.4,81
45,1869-11-15T05:00:00,29.2,-73.1,71.4,74.1
55,1869-11-15T06:00:00,19.1,-93.1,78.1,79.2
57,1869-11-15T08:00:00,18.8,-66,82.2,80.6
45,1869-11-15T09:00:00,29.2,-72.4,71.4,74.1
55,1869-11-15T10:00:00,19.4,-93.2,78.4,77.4
57,1869-11-15T12:00:00,18.8,-66.6,84.6,80.4
45,1869-11-15T13:00:00,29.3,-71.9,71.6,73.6
55,1869-11-15T14:00:00,19.3,-93.1,79.2,77.4
45,1869-11-15T17:00:00,29.4,-71.4,75.9,73.6
55,1869-11-15T18:00:00,19.4,-93,80.2,79.5
45,1869-11-15T21:00:00,29.4,-71.1,75.4,73.6
55,1869-11-15T22:00:00,19.6,-92.8,78.6,78.8
45,1869-11-16T01:00:00,29.4,-70.6,73.4,73.6
55,1869-11-16T02:00:00,19.8,-92.7,79,79.2
45,1869-11-16T05:00:00,29.5,-70.2,71.8,73.9
55,1869-11-16T06:00:00,19.6,-92.7,79.5,78.8
45,1869-11-16T09:00:00,29.5,-69.8,70.7,73.9
55,1869-11-16T10:00:00,19.6,-92.6,79.2,78.1
45,1869-11-16T13:00:00,29.5,-69.4,70,73.9
55,1869-11-16T14:00:00,19.4,-92.7,81,79
45,1869-11-16T17:00:00,29.6,-69,70,73.9
55,1869-11-16T18:00:00,19.6,-92.4,82.2,79.2
45,1869-11-16T21:00:00,29.7,-68.4,70,73.9
55,1869-11-16T22:00:00,19.7,-92.3,82,79.7
45,1869-11-17T01:00:00,29.7,-67.9,69.6,73.9
55,1869-11-17T02:00:00,19.6,-92.3,80.8,79.5
45,1869-11-17T04:00:00,29.8,-67.4,69.3,74.1
55,1869-11-17T06:00:00,19.6,-92.3,79.7,79.2
45,1869-11-17T08:00:00,29.9,-66.7,68.7,74.7
55,1869-11-17T10:00:00,19.5,-92.1,79.7,79.2
45,1869-11-17T12:00:00,30,-66.1,69.8,74.7
55,1869-11-17T14:00:00,19.4,-92.1,79.2,79.2
45,1869-11-17T16:00:00,30.1,-65.5,68.7,74.7
55,1869-11-17T18:00:00,19.4,-91.8,78.8,78.8
45,1869-11-17T20:00:00,30.1,-65,67.8,74.3
55,1869-11-17T22:00:00,19.3,-91.8,75.4,79.7
45,1869-11-18T00:00:00,30,-64.6,67.8,75
55,1869-11-18T02:00:00,19.5,-92.2,74.8,78.8
45,1869-11-18T04:00:00,29.9,-64.3,67.5,75
55,1869-11-18T06:00:00,19.5,-92.5,74.8,77.2
45,1869-11-18T08:00:00,29.8,-64.2,67.1,75.2
55,1869-11-18T10:00:00,19.6,-92.8,73.8,77.4
45,1869-11-18T12:00:00,29.5,-64.2,67.5,75.2
55,1869-11-18T14:00:00,19.5,-92.6,75.4,78.4
45,1869-11-18T16:00:00,29.7,-64,68.7,76.5
55,1869-11-18T18:00:00,19.4,-92.4,76.6,77.4
45,1869-11-18T20:00:00,29.9,-63.7,71.4,75.2
55,1869-11-18T22:00:00,19.1,-92.3,76.3,79.2
45,1869-11-19T00:00:00,30,-63.4,70.7,75.2
55,1869-11-19T02:00:00,19.1,-92.1,78.8,75.9
45,1869-11-19T04:00:00,30.1,-63.1,69.6,75.2
55,1869-11-19T06:00:00,19,-92,76.6,78.8
45,1869-11-19T08:00:00,30.2,-62.8,69.6,75
55,1869-11-19T10:00:00,19,-92,77,78.8
45,1869-11-19T12:00:00,30.3,-62.3,71.1,75.2
55,1869-11-19T14:00:00,18.9,-92,77.2,78.8
45,1869-11-19T16:00:00,30.4,-61.9,73,75.2
55,1869-11-19T18:00:00,18.9,-91.9,84.4,81.3
45,1869-11-19T20:00:00,30.4,-61.4,71.4,74.1
45,1869-11-20T00:00:00,30.5,-61.1,71.2,73.6
45,1869-11-20T04:00:00,30.6,-60.7,72.3,73.2
45,1869-11-20T08:00:00,30.7,-60.2,72.3,72.9
45,1869-11-20T12:00:00,30.8,-59.9,74.1,72.9
45,1869-11-20T16:00:00,30.9,-59.5,75.4,72.9
45,1869-11-20T20:00:00,30.9,-59.2,74.7,72.9
45,1869-11-21T00:00:00,30.9,-59.2,72.9,72.9
45,1869-11-21T04:00:00,31,-59.1,72.9,72.5
55,1869-12-13T22:00:00,18.9,-91.7,77,77.4
55,1869-12-14T02:00:00,19,-91.7,78.4,77
55,1869-12-14T06:00:00,19.2,-91.7,75.2,76.6
55,1869-12-14T10:00:00,19.4,-91.7,72.5,75.9
55,1869-12-14T14:00:00,19.7,-91.5,73.6,75.9
55,1869-12-14T18:00:00,19.8,-91.4,73,77
55,1869-12-14T22:00:00,19.9,-91.2,73.4,76.6
55,1869-12-15T02:00:00,20,-90.8,73,76.1
55,1869-12-15T06:00:00,20,-91,68.7,75.6
55,1869-12-15T10:00:00,20,-91.2,68,75.4
55,1869-12-15T14:00:00,19.9,-91.4,69.8,75.9
55,1869-12-15T18:00:00,19.9,-91.2,69.1,73.4
55,1869-12-15T22:00:00,19.8,-91,69.1,75.2
55,1869-12-16T02:00:00,19.7,-90.8,68.4,73.8
55,1869-12-16T06:00:00,19.7,-91,69.1,73.4
55,1869-12-16T10:00:00,19.8,-91.2,69.6,73.6
55,1869-12-16T14:00:00,20,-91.4,69.8,74.1
55,1869-12-16T18:00:00,20.1,-91.5,73.4,74.5
55,1869-12-16T22:00:00,20.3,-91.4,70.2,73.6
55,1869-12-17T02:00:00,20.5,-91.5,70.7,74.3
55,1869-12-17T06:00:00,20.8,-91.4,71.6,73.6
55,1869-12-17T10:00:00,21.1,-91.2,70.2,73.6
55,1869-12-17T14:00:00,21.4,-90.9,74.8,74.3
55,1869-12-17T18:00:00,21.6,-90.9,79.2,72.5
55,1869-12-17T22:00:00,21.6,-90.8,77,72.5
55,1869-12-18T02:00:00,21.8,-90.6,74.8,73.4
55,1869-12-18T06:00:00,22,-90.4,64.8,73.6
55,1869-12-18T10:00:00,22.1,-90.3,64.8,74.1
55,1869-12-18T14:00:00,22.1,-89.9,64.6,74.3
55,1869-12-18T18:00:00,22,-89.4,65.3,73
55,1869-12-18T22:00:00,22,-89.3,65.5,71.4
55,1869-12-19T02:00:00,21.9,-89.2,65.5,72
55,1869-12-19T06:00:00,22,-89.2,65.8,72.5
55,1869-12-19T10:00:00,22.1,-89.2,66.2,70.9
55,1869-12-19T14:00:00,22.2,-89.3,68.4,72.3
55,1869-12-19T18:00:00,22.4,-89.3,70.7,72
55,1869-12-19T22:00:00,22.7,-89.3,69.8,72
55,1869-12-20T02:00:00,23.1,-89.3,69.8,72.3
55,1869-12-20T06:00:00,23.5,-89.1,64.8,73
55,1869-12-20T10:00:00,23.1,-88.9,71.8,72.7
55,1869-12-20T14:00:00,23.1,-88.7,72.5,73.2
55,1869-12-20T18:00:00,23.4,-88.4,74.3,74.1
55,1869-12-20T22:00:00,23.8,-88.4,73,73
55,1869-12-21T02:00:00,24.2,-88.2,73.6,73.2
55,1869-12-21T06:00:00,24.5,-87.9,72.5,74.1
55,1869-12-21T10:00:00,24.7,-87.7,73.2,73.8
55,1869-12-21T14:00:00,24.9,-87.5,74.8,73.8
55,1869-12-21T18:00:00,25.1,-87.2,76.1,73.8
55,1869-12-21T22:00:00,25.2,-86.8,75.4,73.6
55,1869-12-22T02:00:00,25.3,-86.5,75.2,73.4
55,1869-12-22T06:00:00,25.2,-86.3,76.1,74.8
55,1869-12-22T10:00:00,25.2,-86,76.1,73.6
55,1869-12-22T14:00:00,25.2,-85.7,76.6,74.8
55,1869-12-22T18:00:00,25.1,-85.4,77.4,76.6
55,1869-12-22T22:00:00,25.1,-85.2,77,74.8
55,1869-12-23T02:00:00,25,-85,76.6,75.9
55,1869-12-23T06:00:00,24.9,-84.8,72.5,77.4
55,1869-12-23T10:00:00,24.8,-84.7,73.2,77.7
55,1869-12-23T14:00:00,24.7,-84.5,73.6,77
55,1869-12-23T18:00:00,24.6,-84.4,73.8,76.6
55,1869-12-23T22:00:00,24.5,-83.8,74.1,76.6
55,1869-12-24T02:00:00,24.4,-83.6,72,73.4
55,1869-12-24T06:00:00,24.4,-83.3,72,72.5
55,1869-12-24T10:00:00,24.2,-83,72,74.3
55,1869-12-24T14:00:00,24.1,-82.7,72.7,74.5
55,1869-12-24T18:00:00,24.1,-82.5,74.5,77
55,1869-12-24T21:00:00,24.4,-82.4,73.6,74.8
55,1869-12-25T01:00:00,24.4,-82.3,72.5,75.4
55,1869-12-25T05:00:00,24.2,-82.1,72.3,73.8
55,1869-12-25T09:00:00,24.3,-81.8,73.2,74.3
55,1869-12-25T13:00:00,24.2,-81.8,77,74.8
55,1869-12-25T17:00:00,24.2,-81.7,77.4,78.1
55,1869-12-25T21:00:00,24.2,-81.5,77.4,78.1
55,1869-12-26T01:00:00,24,-81.4,77.4,78.1
55,1869-12-26T05:00:00,24,-81.4,76.3,77.9
55,1869-12-26T09:00:00,24.2,-81.1,75.6,76.3
55,1869-12-26T13:00:00,24.5,-80.5,74.8,77.7
55,1869-12-26T17:00:00,24.9,-79.9,76.6,78.1
55,1869-12-26T21:00:00,25.3,-79.4,74.3,77.7
55,1869-12-27T01:00:00,25.9,-79.4,73.6,77.2
55,1869-12-27T05:00:00,26.5,-79.4,75,77.7
55,1869-12-27T09:00:00,27.2,-79.4,72.5,77
55,1869-12-27T13:00:00,27.6,-79,69.1,77
55,1869-12-27T17:00:00,27.9,-78.6,68.7,75.9
55,1869-12-27T21:00:00,27.9,-78.3,69.1,72.5
55,1869-12-28T01:00:00,28,-78,68.7,72.3
55,1869-12-28T05:00:00,28,-77.8,68,72.3
55,1869-12-28T09:00:00,28.1,-77.5,68.2,72.5
55,1869-12-28T13:00:00,28.2,-77.2,70.7,73.2
55,1869-12-28T17:00:00,28.2,-76.9,72,74.1
55,1869-12-28T21:00:00,28.3,-76.5,69.8,72.5
55,1869-12-29T01:00:00,28.4,-76.2,69.1,72.5
55,1869-12-29T05:00:00,28.4,-75.8,69.1,71.4
55,1869-12-29T09:00:00,28.5,-75.5,68.9,72
55,1869-12-29T13:00:00,28.5,-75.2,70.7,72.5
55,1869-12-29T17:00:00,28.6,-74.8,72.5,73
55,1869-12-29T21:00:00,28.6,-74.3,72,73
55,1869-12-30T01:00:00,28.7,-73.7,67.3,71.8
55,1869-12-30T05:00:00,28.8,-73,65.8,70.2
55,1869-12-30T09:00:00,28.8,-72.3,65.5,69.1
55,1869-12-30T13:00:00,28.9,-71.8,65.8,70.5
55,1869-12-30T17:00:00,28.9,-71.4,65.8,69.6
55,1869-12-30T21:00:00,29,-71.1,64,69.1
55,1869-12-31T01:00:00,29,-70.8,63.5,68
55,1869-12-31T05:00:00,29,-70.6,63.3,68.9
55,1869-12-31T09:00:00,29,-70.4,65.3,68.4
55,1869-12-31T13:00:00,28.9,-70.2,64.6,69.6
55,1869-12-31T17:00:00,28.9,-70.1,66.4,69.1
55,1869-12-31T21:00:00,28.9,-70,67.1,69.6
55,1870-01-01T01:00:00,28.9,-69.8,67.3,69.6
55,1870-01-01T05:00:00,29.1,-69.8,66.9,68
55,1870-01-01T09:00:00,29.2,-69.7,66.4,68.4
55,1870-01-01T13:00:00,29.4,-69.5,67.6,68.4
55,1870-01-01T17:00:00,29.6,-69.3,69.6,69.1
55,1870-01-01T21:00:00,29.9,-69.1,69.1,69.1
55,1870-01-02T01:00:00,30.2,-68.8,69.1,69.1
55,1870-01-02T05:00:00,30.6,-68.4,70.5,68.4
55,1870-01-02T09:00:00,30.9,-68,68.4,70.2
55,1870-01-02T13:00:00,31.1,-67.6,69.6,70
55,1870-01-02T16:00:00,31.2,-67.2,69.8,69.8
55,1870-01-02T20:00:00,31.3,-66.8,70,69.6
55,1870-01-03T00:00:00,31.4,-66.4,70.2,70.2
55,1870-01-03T04:00:00,31.4,-66.2,69.1,70.2
55,1870-01-03T08:00:00,31.3,-65.9,70.2,72
55,1870-01-03T12:00:00,31.3,-65.5,75.4,72
55,1870-01-03T16:00:00,31.2,-65.2,73.4,69.8
55,1870-01-03T20:00:00,31.3,-64.7,70.2,68.9
55,1870-01-04T00:00:00,31.3,-64.1,69.1,68.7
55,1870-01-04T04:00:00,31.4,-63.5,69.6,68.9
55,1870-01-04T08:00:00,31.5,-62.9,68.7,68
55,1870-01-04T12:00:00,31.5,-62.3,71.8,70
55,1870-01-04T16:00:00,31.6,-61.7,71.2,69.8
55,1870-01-04T20:00:00,31.7,-61.1,70,69.6
55,1870-01-05T00:00:00,31.8,-60.5,69.6,69.6
55,1870-01-05T04:00:00,32,-59.8,68.7,69.4
55,1870-01-05T08:00:00,32.1,-59.2,69.6,69.6
ATALANTA,1870-01-15T16:00:00,15.93,-67.45,80.6,79.9
ATALANTA,1870-01-15T21:00:00,16.31,-68.02,81,79.9
ATALANTA,1870-01-16T01:00:00,16.7,-68.6,80.1,79.9
ATALANTA,1870-01-16T05:00:00,16.87,-69.31,80.1,79.7
ATALANTA,1870-01-16T09:00:00,17.05,-70.01,79.7,79.7
ATALANTA,1870-01-16T13:00:00,17.22,-70.72,80.6,79.3
ATALANTA,1870-01-16T17:00:00,17.32,-71.33,78.3,79.3
ATALANTA,1870-01-16T21:00:00,17.46,-72,85.1,80.4
ATALANTA,1870-01-17T01:00:00,17.6,-72.67,82.2,80.4
ATALANTA,1870-01-17T05:00:00,17.76,-72.82,80.6,79.9
ATALANTA,1870-01-17T09:00:00,17.91,-72.98,81,80.2
ATALANTA,1870-01-17T13:00:00,18.07,-73.13,80.6,80.8
ATALANTA,1870-01-17T17:00:00,18.12,-73.27,83.3,80.8
ATALANTA,1870-01-17T21:00:00,18.19,-73.52,84.2,81.5
ATALANTA,1870-01-18T01:00:00,18.25,-73.77,82.4,80.8
57,1870-01-22T20:00:00,19.1,-66.9,77,76.3
57,1870-01-23T00:00:00,19.4,-67.1,75.6,75.9
57,1870-01-23T04:00:00,19.6,-67.4,75.6,76.3
57,1870-01-23T09:00:00,19.9,-67.6,74.3,76.3
57,1870-01-23T13:00:00,20.2,-67.8,75.9,75.6
57,1870-01-23T17:00:00,20.4,-68,77,75.9
57,1870-01-23T21:00:00,20.7,-68,75.6,75.9
57,1870-01-24T01:00:00,20.9,-68,75.6,75.9
57,1870-01-24T05:00:00,21.1,-68,75.4,75.6
57,1870-01-24T09:00:00,21.3,-68.1,73.6,75.6
57,1870-01-24T13:00:00,21.6,-68.1,73.6,75.6
57,1870-01-24T17:00:00,21.8,-68.1,75.9,76.6
57,1870-01-24T21:00:00,22,-68.2,74.1,75.6
57,1870-01-25T01:00:00,22.3,-68.2,76.1,75.4
57,1870-01-25T05:00:00,22.6,-68.3,73.2,74.8
57,1870-01-25T09:00:00,22.8,-68.3,73.4,74.8
57,1870-01-25T13:00:00,23.1,-68.3,71.2,74.3
57,1870-01-25T17:00:00,23.4,-68.3,74.3,74.1
57,1870-01-25T21:00:00,23.6,-68.2,74.3,74.3
57,1870-01-26T01:00:00,23.8,-68.1,73.4,74.5
57,1870-01-26T05:00:00,24.1,-68,73,74.3
57,1870-01-26T09:00:00,24.4,-67.9,72.3,74.8
57,1870-01-26T13:00:00,24.7,-67.8,72,74.5
57,1870-01-26T17:00:00,25,-67.7,74.8,74.1
57,1870-01-26T21:00:00,25.2,-67.5,74.5,73.6
57,1870-01-27T00:00:00,25.5,-67.3,74.1,73
57,1870-01-27T04:00:00,25.8,-67.2,73.4,72.3
57,1870-01-27T08:00:00,26.1,-67,73.4,72.5
57,1870-01-27T12:00:00,26.4,-66.8,72.5,72.5
57,1870-01-27T16:00:00,26.6,-66.7,74.3,72.5
57,1870-01-27T20:00:00,26.9,-66.5,72.7,72.5
57,1870-01-28T00:00:00,27.2,-66.3,72.3,72
57,1870-01-28T04:00:00,27.5,-66,72.3,71.8
57,1870-01-28T08:00:00,27.9,-65.7,70.2,71.8
57,1870-01-28T12:00:00,28.2,-65.4,70.7,71.4
57,1870-01-28T16:00:00,28.5,-65.2,73,71.2
57,1870-01-28T20:00:00,28.8,-65.1,72.7,70.9
57,1870-01-29T00:00:00,29.2,-64.9,72.3,70.5
57,1870-01-29T04:00:00,29.6,-64.8,70.9,70.2
57,1870-01-29T08:00:00,29.8,-64.7,70.7,70.2
57,1870-01-29T12:00:00,30.1,-64.4,70.2,70.9
57,1870-01-29T16:00:00,30.4,-64.3,71.6,71.2
57,1870-01-29T20:00:00,30.5,-64.1,71.4,69.8
